ID,Sample Index,Column,Row Index,Column Index,Component Index,Prediction,more extreme bagging estimators,Input,Standard Deviations
291_Al,291,Al,98,11,,0.04319999890401959,0.96,0.03,0.12382630461774695
17_YS/MPa,17,YS/MPa,7,14,,1450.8989,0.96,1460.7,0.08669547
589_UTS/MPa,589,UTS/MPa,27,15,,1350.6885,0.96,1342.9,0.0799162
589_Ni,589,Ni,27,4,,2.1994999817572536,0.96,2.0,0.07971529611305049
770_Ti,770,Ti,86,12,,0.19746666,0.96,0.2,0.06153073
17_Co,17,Co,7,9,,13.529156183582755,0.96,13.45,0.055895173062083116
767_Si,767,Si,85,2,,0.10324999,0.96,0.1,0.05498443
767_Ni,767,Ni,85,4,,10.277699980735779,0.96,10.2,0.05062746254921224
27_Co,27,Co,10,9,,13.376568968719651,0.96,13.41,0.029445046225896495
339_UTS/MPa,339,UTS/MPa,109,15,,1337.155,0.96,1336.7,0.01686912
224_Al,224,Al,72,11,,0.03949999997392297,0.97,0.03,0.965824253100532
259_Nb,259,Nb,87,8,,0.0655,0.97,0.08,0.7515374
43_Heat treatment/C,43,Heat treatment/C,17,13,,851.15,0.97,816.0,0.5823698400132165
744_Al,744,Al,77,11,,0.6235999974235892,0.97,0.88,0.5635572510792171
780_Heat treatment/C,780,Heat treatment/C,94,13,,843.16,0.97,816.0,0.5544711559128892
141_Heat treatment/C,141,Heat treatment/C,46,13,,841.08,0.97,816.0,0.5531542253262212
53_Heat treatment/C,53,Heat treatment/C,20,13,,846.57,0.97,816.0,0.4594128888094456
6_Ni,6,Ni,1,4,,1.0281999929063022,0.97,0.01,0.39476086707402974
160_Mn,160,Mn,51,1,,0.030999994,0.97,0.01,0.3163353
210_Al,210,Al,67,11,,0.524599995315075,0.97,0.46,0.18748762539700067
752_UTS/MPa,752,UTS/MPa,79,15,,1314.2241,0.97,1324.4,0.09596485
528_Heat treatment/C,528,Heat treatment/C,6,13,,802.18,0.97,816.0,0.06956592589850275
263_Ni,263,Ni,91,4,,1.0324999923072755,0.97,0.99,0.05211577370774101
40_Ti,40,Ti,15,12,,0.20273332,0.97,0.2,0.052064802
260_UTS/MPa,260,UTS/MPa,88,15,,1713.8071,0.97,1710.9,0.049697474
823_UTS/MPa,823,UTS/MPa,103,15,,1380.8386,0.97,1378.0,0.030915312
261_Nb,261,Nb,89,8,,0.065799996,0.98,0.08,0.7501164
557_Al,557,Al,19,11,,0.608699989169836,0.98,0.39,0.6725846979981168
605_Heat treatment/C,605,Heat treatment/C,32,13,,1066.51,0.98,1093.0,0.6465381348120868
153_Heat treatment/C,153,Heat treatment/C,49,13,,843.11,0.98,816.0,0.6327624899989016
109_Heat treatment/C,109,Heat treatment/C,37,13,,946.65,0.98,927.0,0.575564306435643
17_Heat treatment/C,17,Heat treatment/C,7,13,,1066.27,0.98,1093.0,0.5225512453185899
40_Heat treatment/C,40,Heat treatment/C,15,13,,843.06,0.98,816.0,0.4915065816523569
693_Nb,693,Nb,59,8,,0.09295,0.98,0.01,0.47688916
540_Mn,540,Mn,11,1,,0.016549999,0.98,0.01,0.33989987
224_Nb,224,Nb,72,8,,0.020599999,0.98,0.01,0.33082375
617_Ni,617,Ni,35,4,,0.740299993660301,0.98,0.01,0.3254758598473124
695_Si,695,Si,60,2,,0.03354999,0.98,0.01,0.3169824
630_Nb,630,Nb,38,8,,0.01795,0.98,0.01,0.2788963
192_Heat treatment/C,192,Heat treatment/C,62,13,,823.16,0.98,816.0,0.2775122074550257
742_Si,742,Si,76,2,,0.40585,0.98,0.28,0.26874954
636_Nb,636,Nb,39,8,,0.0165,0.98,0.01,0.26709196
651_Nb,651,Nb,44,8,,0.01285,0.98,0.01,0.26504174
652_Nb,652,Nb,45,8,,0.013199999,0.98,0.01,0.26459837
605_Nb,605,Nb,32,8,,0.01715,0.98,0.01,0.2644292
620_Nb,620,Nb,36,8,,0.01695,0.98,0.01,0.2597432
617_Nb,617,Nb,35,8,,0.01385,0.98,0.01,0.23477028
162_Mn,162,Mn,53,1,,0.02115,0.98,0.01,0.23097079
21_Heat treatment/C,21,Heat treatment/C,8,13,,1066.8,0.98,1093.0,0.21993413926002325
161_Mn,161,Mn,52,1,,0.01905,0.98,0.01,0.20590276
636_Si,636,Si,39,2,,0.040499996,0.98,0.01,0.20214748
262_Heat treatment/C,262,Heat treatment/C,90,13,,1040.97,0.98,1038.0,0.20201319198828688
154_Ni,154,Ni,50,4,,10.588200023267419,0.98,10.15,0.19562605436996358
153_Ni,153,Ni,49,4,,10.583900039289146,0.98,10.15,0.19559412930641293
21_Ni,21,Ni,8,4,,0.11589999966323376,0.98,0.01,0.19215196160869705
193_Si,193,Si,63,2,,0.07664999,0.98,0.01,0.16769457
810_Ni,810,Ni,100,4,,9.79139999806881,0.98,10.0,0.14642589180525947
636_Mn,636,Mn,39,1,,0.015099998,0.98,0.01,0.14574456
652_Ni,652,Ni,45,4,,0.0977000007033348,0.98,0.01,0.1181138903617161
192_Si,192,Si,62,2,,0.027249994,0.98,0.01,0.10539729
450_YS/MPa,450,YS/MPa,125,14,,1215.547,0.98,1212.6,0.08348112
528_Ni,528,Ni,6,4,,17.40030003318563,0.98,17.5,0.045471549898625986
226_Ni,226,Ni,74,4,,1.1310999831557274,0.98,1.18,0.039951913136021006
585_Elong/%,585,Elong/%,26,16,,18.151627,0.98,18.0,0.028222501
736_Elong/%,736,Elong/%,73,16,,13.135005,0.98,13.0,0.026485058
218_Ti,218,Ti,70,12,,1.4112334,0.98,1.4,0.024487501
780_Si,780,Si,94,2,,0.0986,0.98,0.1,0.023733811
459_Elong/%,459,Elong/%,127,16,,16.98055,0.98,17.0,0.020749936
25_V,25,V,9,6,,0.41180274,0.98,0.41,0.007548807
15_Si,15,Si,5,2,,0.074250005,0.99,0.01,0.68083125
146_Heat treatment/C,146,Heat treatment/C,47,13,,841.95,0.99,816.0,0.4894686876574066
690_Nb,690,Nb,58,8,,0.08895001,0.99,0.01,0.4530169
27_Ni,27,Ni,10,4,,0.3693999944999814,0.99,0.01,0.3861999264762349
569_Heat treatment/C,569,Heat treatment/C,23,13,,964.27,0.99,982.0,0.35638950645276546
27_Heat treatment/C,27,Heat treatment/C,10,13,,1076.73,0.99,1093.0,0.3533387276159291
566_Al,566,Al,22,11,,0.7100999877788127,0.99,0.6,0.33629484094834755
167_Mn,167,Mn,54,1,,0.033299994,0.99,0.01,0.33321056
585_Si,585,Si,26,2,,0.0156000005,0.99,0.01,0.32569158
171_Mn,171,Mn,55,1,,0.030299997,0.99,0.01,0.31419438
238_Heat treatment/C,238,Heat treatment/C,78,13,,1042.45,0.99,1038.0,0.3014283236462151
431_Al,431,Al,122,11,,1.0507999634742737,0.99,1.06,0.2845469521936801
54_Heat treatment/C,54,Heat treatment/C,21,13,,829.34,0.99,816.0,0.28373960419593786
579_Mn,579,Mn,24,1,,0.014000001,0.99,0.01,0.28109145
639_Nb,639,Nb,40,8,,0.013499999,0.99,0.01,0.27999994
27_Nb,27,Nb,10,8,,0.01255,0.99,0.01,0.27948257
394_Ni,394,Ni,115,4,,8.315600175857544,0.99,8.31,0.24541579921844733
249_Heat treatment/C,249,Heat treatment/C,81,13,,1040.97,0.99,1038.0,0.2389657320394212
630_Si,630,Si,38,2,,0.041149992,0.99,0.01,0.21005893
354_Al,354,Al,111,11,,1.051599955558777,0.99,1.06,0.2022221478849629
260_Heat treatment/C,260,Heat treatment/C,88,13,,1041.92,0.99,1038.0,0.1988404340530791
459_Al,459,Al,127,11,,1.0410999584197997,0.99,1.05,0.18085124782743106
224_Mn,224,Mn,72,1,,0.017549997,0.99,0.01,0.17705995
605_Si,605,Si,32,2,,0.03235,0.99,0.01,0.17639634
651_Ni,651,Ni,44,4,,0.11179999902844429,0.99,0.01,0.17094962189149737
540_Heat treatment/C,540,Heat treatment/C,11,13,,839.37,0.99,816.0,0.16904614382080216
253_Al,253,Al,84,11,,0.03589999934658408,0.99,0.03,0.16324836498500817
620_Si,620,Si,36,2,,0.028649997,0.99,0.01,0.14371504
248_Heat treatment/C,248,Heat treatment/C,80,13,,1040.55,0.99,1038.0,0.13486071341892378
17_Ni,17,Ni,7,4,,0.12070000126957893,0.99,0.01,0.12715719938687542
630_Mn,630,Mn,38,1,,0.012549999,0.99,0.01,0.10251404
639_Ni,639,Ni,40,4,,0.08520000074058771,0.99,0.01,0.1022741256497685
617_Mn,617,Mn,35,1,,0.0129,0.99,0.01,0.10226941
207_Si,207,Si,66,2,,0.031499993,0.99,0.01,0.10145263
53_Ni,53,Ni,20,4,,16.474300050735472,0.99,16.7,0.09051780676394615
732_Ti,732,Ti,71,12,,0.5977333,0.99,0.62,0.08285504
830_Mn,830,Mn,106,1,,0.2547,0.99,0.27,0.06281508
250_Heat treatment/C,250,Heat treatment/C,82,13,,1039.15,0.99,1038.0,0.04874161546529243
136_YS/MPa,136,YS/MPa,43,14,,1471.8271,0.99,1473.8,0.016305951
193_UTS/MPa,193,UTS/MPa,63,15,,1638.5522,0.99,1639.8,0.007229281
429_Heat treatment/C,429,Heat treatment/C,121,13,,927.0,1.0,927.0,inf
630_Ti,630,Ti,38,12,,0.0,1.0,0.0,inf
461_Heat treatment/C,461,Heat treatment/C,129,13,,927.0,1.0,927.0,inf
462_Heat treatment/C,462,Heat treatment/C,130,13,,927.0,1.0,927.0,inf
423_Heat treatment/C,423,Heat treatment/C,120,13,,927.0,1.0,927.0,inf
636_Ti,636,Ti,39,12,,0.0,1.0,0.0,inf
620_Ti,620,Ti,36,12,,0.0,1.0,0.0,inf
459_Heat treatment/C,459,Heat treatment/C,127,13,,927.0,1.0,927.0,inf
455_Heat treatment/C,455,Heat treatment/C,126,13,,927.0,1.0,927.0,inf
460_Heat treatment/C,460,Heat treatment/C,128,13,,927.0,1.0,927.0,inf
432_Heat treatment/C,432,Heat treatment/C,123,13,,927.0,1.0,927.0,inf
605_Ti,605,Ti,32,12,,0.0,1.0,0.0,inf
224_Ti,224,Ti,72,12,,0.0,1.0,0.0,inf
17_Ti,17,Ti,7,12,,0.0,1.0,0.0,inf
27_Ti,27,Ti,10,12,,0.0,1.0,0.0,inf
596_Ti,596,Ti,30,12,,0.0,1.0,0.0,inf
595_Ti,595,Ti,29,12,,0.0,1.0,0.0,inf
417_Heat treatment/C,417,Heat treatment/C,119,13,,927.0,1.0,927.0,inf
394_Heat treatment/C,394,Heat treatment/C,115,13,,927.0,1.0,927.0,inf
387_Heat treatment/C,387,Heat treatment/C,114,13,,927.0,1.0,927.0,inf
462_Mn,462,Mn,130,1,,0.009999998,1.0,0.01,1.0
431_Mn,431,Mn,122,1,,0.009999998,1.0,0.01,1.0
461_Nb,461,Nb,129,8,,0.009999998,1.0,0.01,1.0
431_Nb,431,Nb,122,8,,0.009999998,1.0,0.01,1.0
455_Mn,455,Mn,126,1,,0.009999998,1.0,0.01,1.0
704_Nb,704,Nb,64,8,,0.009999998,1.0,0.01,1.0
455_Nb,455,Nb,126,8,,0.009999998,1.0,0.01,1.0
423_Nb,423,Nb,120,8,,0.009999998,1.0,0.01,1.0
744_Nb,744,Nb,77,8,,0.009999998,1.0,0.01,1.0
462_Nb,462,Nb,130,8,,0.009999998,1.0,0.01,1.0
429_Nb,429,Nb,121,8,,0.009999998,1.0,0.01,1.0
752_Nb,752,Nb,79,8,,0.009999998,1.0,0.01,1.0
429_Mn,429,Mn,121,1,,0.009999998,1.0,0.01,1.0
81_Nb,81,Nb,28,8,,0.009999998,1.0,0.01,1.0
767_Nb,767,Nb,85,8,,0.009999998,1.0,0.01,1.0
141_Nb,141,Nb,46,8,,0.009999998,1.0,0.01,1.0
109_Mn,109,Mn,37,1,,0.009999998,1.0,0.01,1.0
32_Nb,32,Nb,12,8,,0.009999998,1.0,0.01,1.0
446_Nb,446,Nb,124,8,,0.009999998,1.0,0.01,1.0
423_Mn,423,Mn,120,1,,0.009999998,1.0,0.01,1.0
109_Nb,109,Nb,37,8,,0.009999998,1.0,0.01,1.0
136_Nb,136,Nb,43,8,,0.009999998,1.0,0.01,1.0
207_Nb,207,Nb,66,8,,0.009999998,1.0,0.01,1.0
459_Mn,459,Mn,127,1,,0.009999998,1.0,0.01,1.0
459_Si,459,Si,127,2,,0.009999998,1.0,0.01,1.0
450_Nb,450,Nb,125,8,,0.009999998,1.0,0.01,1.0
53_Nb,53,Nb,20,8,,0.009999998,1.0,0.01,1.0
459_Nb,459,Nb,127,8,,0.009999998,1.0,0.01,1.0
450_Mn,450,Mn,125,1,,0.009999998,1.0,0.01,1.0
764_Nb,764,Nb,83,8,,0.009999998,1.0,0.01,1.0
6_Nb,6,Nb,1,8,,0.009999998,1.0,0.01,1.0
446_Mn,446,Mn,124,1,,0.009999998,1.0,0.01,1.0
432_Mn,432,Mn,123,1,,0.009999998,1.0,0.01,1.0
461_Mn,461,Mn,129,1,,0.009999998,1.0,0.01,1.0
432_Nb,432,Nb,123,8,,0.009999998,1.0,0.01,1.0
460_Mn,460,Mn,128,1,,0.009999998,1.0,0.01,1.0
460_Nb,460,Nb,128,8,,0.009999998,1.0,0.01,1.0
54_Nb,54,Nb,21,8,,0.009999998,1.0,0.01,1.0
339_Nb,339,Nb,109,8,,0.009999998,1.0,0.01,1.0
21_Nb,21,Nb,8,8,,0.009999998,1.0,0.01,1.0
339_Mn,339,Mn,109,1,,0.009999998,1.0,0.01,1.0
332_Nb,332,Nb,108,8,,0.009999998,1.0,0.01,1.0
332_Mn,332,Mn,108,1,,0.009999998,1.0,0.01,1.0
345_Si,345,Si,110,2,,0.009999998,1.0,0.01,1.0
354_Nb,354,Nb,111,8,,0.009999998,1.0,0.01,1.0
354_Si,354,Si,111,2,,0.009999998,1.0,0.01,1.0
354_Mn,354,Mn,111,1,,0.009999998,1.0,0.01,1.0
95_Nb,95,Nb,33,8,,0.009999998,1.0,0.01,1.0
307_Mn,307,Mn,102,1,,0.009999998,1.0,0.01,1.0
307_Si,307,Si,102,2,,0.009999998,1.0,0.01,1.0
345_Nb,345,Nb,110,8,,0.009999998,1.0,0.01,1.0
736_Nb,736,Nb,73,8,,0.009999998,1.0,0.01,1.0
345_Mn,345,Mn,110,1,,0.009999998,1.0,0.01,1.0
307_Nb,307,Nb,102,8,,0.009999998,1.0,0.01,1.0
732_Si,732,Si,71,2,,0.009999998,1.0,0.01,1.0
312_Nb,312,Nb,104,8,,0.009999998,1.0,0.01,1.0
312_Mn,312,Mn,104,1,,0.009999998,1.0,0.01,1.0
780_Nb,780,Nb,94,8,,0.009999998,1.0,0.01,1.0
92_Nb,92,Nb,31,8,,0.009999998,1.0,0.01,1.0
841_Nb,841,Nb,107,8,,0.009999998,1.0,0.01,1.0
776_Nb,776,Nb,92,8,,0.009999998,1.0,0.01,1.0
830_Nb,830,Nb,106,8,,0.009999998,1.0,0.01,1.0
25_Nb,25,Nb,9,8,,0.009999998,1.0,0.01,1.0
40_Nb,40,Nb,15,8,,0.009999998,1.0,0.01,1.0
70_Nb,70,Nb,25,8,,0.009999998,1.0,0.01,1.0
361_Mn,361,Mn,112,1,,0.009999998,1.0,0.01,1.0
413_Nb,413,Nb,117,8,,0.009999998,1.0,0.01,1.0
810_Nb,810,Nb,100,8,,0.009999998,1.0,0.01,1.0
413_Mn,413,Mn,117,1,,0.009999998,1.0,0.01,1.0
415_Mn,415,Mn,118,1,,0.009999998,1.0,0.01,1.0
770_Nb,770,Nb,86,8,,0.009999998,1.0,0.01,1.0
417_Nb,417,Nb,119,8,,0.009999998,1.0,0.01,1.0
146_Nb,146,Nb,47,8,,0.009999998,1.0,0.01,1.0
412_Nb,412,Nb,116,8,,0.009999998,1.0,0.01,1.0
742_Nb,742,Nb,76,8,,0.009999998,1.0,0.01,1.0
417_Mn,417,Mn,119,1,,0.009999998,1.0,0.01,1.0
193_Nb,193,Nb,63,8,,0.009999998,1.0,0.01,1.0
415_Nb,415,Nb,118,8,,0.009999998,1.0,0.01,1.0
569_Nb,569,Nb,23,8,,0.009999998,1.0,0.01,1.0
153_Nb,153,Nb,49,8,,0.009999998,1.0,0.01,1.0
412_Mn,412,Mn,116,1,,0.009999998,1.0,0.01,1.0
192_Nb,192,Nb,62,8,,0.009999998,1.0,0.01,1.0
364_Nb,364,Nb,113,8,,0.009999998,1.0,0.01,1.0
815_Nb,815,Nb,101,8,,0.009999998,1.0,0.01,1.0
364_Mn,364,Mn,113,1,,0.009999998,1.0,0.01,1.0
361_Nb,361,Nb,112,8,,0.009999998,1.0,0.01,1.0
100_Mn,100,Mn,34,1,,0.009999998,1.0,0.01,1.0
43_Nb,43,Nb,17,8,,0.009999998,1.0,0.01,1.0
100_Nb,100,Nb,34,8,,0.009999998,1.0,0.01,1.0
394_Nb,394,Nb,115,8,,0.009999998,1.0,0.01,1.0
795_Nb,795,Nb,96,8,,0.009999998,1.0,0.01,1.0
394_Si,394,Si,115,2,,0.009999998,1.0,0.01,1.0
394_Mn,394,Mn,115,1,,0.009999998,1.0,0.01,1.0
210_Nb,210,Nb,67,8,,0.009999998,1.0,0.01,1.0
387_Nb,387,Nb,114,8,,0.009999998,1.0,0.01,1.0
387_Mn,387,Mn,114,1,,0.009999998,1.0,0.01,1.0
154_Nb,154,Nb,50,8,,0.009999998,1.0,0.01,1.0
178_Nb,178,Nb,57,8,,0.024800003,1.0,0.01,0.6908351
293_Ti,293,Ti,99,12,,0.0024666665,1.0,0.0,0.64594954
70_Heat treatment/C,70,Heat treatment/C,25,13,,526.41,1.0,760.0,0.6156452293846949
227_Ti,227,Ti,75,12,,0.0029,1.0,0.0,0.61015457
528_Si,528,Si,6,2,,0.016399998,1.0,0.01,0.60735154
462_Si,462,Si,130,2,,0.01175,1.0,0.01,0.59373224
461_Si,461,Si,129,2,,0.01175,1.0,0.01,0.59373224
460_Si,460,Si,128,2,,0.01175,1.0,0.01,0.59373224
446_Si,446,Si,124,2,,0.0117999995,1.0,0.01,0.5915166
17_Si,17,Si,7,2,,0.060549997,1.0,0.01,0.5880711
21_Si,21,Si,8,2,,0.0592,1.0,0.01,0.58199954
253_Ti,253,Ti,84,12,,0.0023999999,1.0,0.0,0.5798913
250_Al,250,Al,82,11,,0.03479999965056777,1.0,0.03,0.5698157349711073
291_Ti,291,Ti,98,12,,0.0027666665,1.0,0.0,0.55197346
218_Nb,218,Nb,70,8,,0.008549999,1.0,0.01,0.5423642
226_Ti,226,Ti,74,12,,0.0022,1.0,0.0,0.5417121
27_Mn,27,Mn,10,1,,0.0696,1.0,0.01,0.5285661
212_Nb,212,Nb,68,8,,0.008949999,1.0,0.01,0.51558053
192_Mn,192,Mn,62,1,,0.012049999,1.0,0.01,0.48937988
339_Heat treatment/C,339,Heat treatment/C,109,13,,942.45,1.0,927.0,0.4820722038590788
652_Al,652,Al,45,11,,0.04640000047162175,1.0,0.05,0.4766644287336297
32_Si,32,Si,12,2,,0.014850002,1.0,0.01,0.47279978
215_Nb,215,Nb,69,8,,0.009099999,1.0,0.01,0.46852148
250_Ti,250,Ti,82,12,,0.0019333332,1.0,0.0,0.46683198
579_Al,579,Al,24,11,,0.764499985575676,1.0,0.9,0.4647919181898792
569_Al,569,Al,23,11,,0.7504999921657145,1.0,0.9,0.4605108914333865
528_Nb,528,Nb,6,8,,0.24655001,1.0,0.01,0.4556211
620_Al,620,Al,36,11,,0.046600000504404306,1.0,0.05,0.45256963869837735
136_Heat treatment/C,136,Heat treatment/C,43,13,,840.03,1.0,816.0,0.45107462725042446
696_Ti,696,Ti,61,12,,0.0018333332,1.0,0.0,0.45095602
540_Nb,540,Nb,11,8,,0.031049995,1.0,0.01,0.44209144
617_Al,617,Al,35,11,,0.045400000512599945,1.0,0.05,0.43692771391286384
630_Al,630,Al,38,11,,0.04680000051856041,1.0,0.05,0.43643578899542207
290_Al,290,Al,97,11,,0.03339999958872795,1.0,0.03,0.4235465806716278
651_Al,651,Al,44,11,,0.04660000052303076,1.0,0.05,0.4235465760309401
566_Nb,566,Nb,22,8,,0.025249999,1.0,0.01,0.41334322
261_Ti,261,Ti,89,12,,0.0011666666,1.0,0.0,0.3944053
283_Ti,283,Ti,95,12,,0.0011666666,1.0,0.0,0.3944053
248_Ti,248,Ti,80,12,,0.0011333333,1.0,0.0,0.39407215
249_Ti,249,Ti,81,12,,0.0017333332,1.0,0.0,0.38870966
27_Al,27,Al,10,11,,0.04390000015497208,1.0,0.04,0.37917736435874577
259_Ti,259,Ti,87,12,,0.0010666666,1.0,0.0,0.37775367
636_Al,636,Al,39,11,,0.0477000005543232,1.0,0.05,0.3745411840678756
569_Ni,569,Ni,23,4,,15.676999988555908,1.0,15.2,0.36228280035451704
238_Ti,238,Ti,78,12,,0.0009999999,1.0,0.0,0.36115757
262_Ti,262,Ti,90,12,,0.0009999999,1.0,0.0,0.36115757
227_Al,227,Al,75,11,,0.032199999466538426,1.0,0.03,0.3608982917606472
696_Si,696,Si,61,2,,0.04194999,1.0,0.01,0.35871822
552_Nb,552,Nb,16,8,,0.02145,1.0,0.01,0.34497222
566_Si,566,Si,22,2,,0.01605,1.0,0.01,0.32827756
579_Si,579,Si,24,2,,0.0147,1.0,0.01,0.3279345
290_Ti,290,Ti,97,12,,0.00086666667,1.0,0.0,0.32694703
841_Mn,841,Mn,107,1,,0.013799999,1.0,0.01,0.3263756
605_Al,605,Al,32,11,,0.04820000059902668,1.0,0.05,0.32454830142960134
579_Ni,579,Ni,24,4,,15.570999927520752,1.0,15.2,0.3239639470835826
579_Nb,579,Nb,24,8,,0.018550001,1.0,0.01,0.3144855
557_Nb,557,Nb,19,8,,0.01855,1.0,0.01,0.3144854
260_Ti,260,Ti,88,12,,0.0007666666,1.0,0.0,0.3081493
579_Heat treatment/C,579,Heat treatment/C,24,13,,968.78,1.0,982.0,0.305477886826608
25_Heat treatment/C,25,Heat treatment/C,9,13,,1076.72,1.0,1093.0,0.2967671157585281
550_Nb,550,Nb,14,8,,0.017600002,1.0,0.01,0.294884
732_Nb,732,Nb,71,8,,0.019100003,1.0,0.01,0.28788394
585_Mn,585,Mn,26,1,,0.01465,1.0,0.01,0.2861187
224_Si,224,Si,72,2,,0.07135,1.0,0.01,0.2845515
555_Si,555,Si,18,2,,0.0144,1.0,0.01,0.27876028
109_Ni,109,Ni,37,4,,8.54200008392334,1.0,8.63,0.26721943344928334
569_Si,569,Si,23,2,,0.012799999,1.0,0.01,0.2667755
569_Mn,569,Mn,23,1,,0.011449998,1.0,0.01,0.2619208
555_Mn,555,Mn,18,1,,0.014050001,1.0,0.01,0.25571153
21_Al,21,Al,8,11,,0.04260000005364418,1.0,0.04,0.24432816378713088
339_Ni,339,Ni,109,4,,8.57110011100769,1.0,8.63,0.2414587933683157
704_Mn,704,Mn,64,1,,0.01455,1.0,0.01,0.23863322
394_Al,394,Al,115,11,,1.057099962234497,1.0,1.06,0.23631799843995027
589_Ti,589,Ti,27,12,,0.0011,1.0,0.0,0.23098391
547_Nb,547,Nb,13,8,,0.016750002,1.0,0.01,0.2268108
557_Mn,557,Mn,19,1,,0.010399998,1.0,0.01,0.21886937
704_Si,704,Si,64,2,,0.011499998,1.0,0.01,0.2159445
259_Al,259,Al,87,11,,0.03079999938607216,1.0,0.03,0.20412415166942843
100_Al,100,Al,34,11,,0.9675999962911009,1.0,1.0,0.19797273691327794
566_Mn,566,Mn,22,1,,0.01235,1.0,0.01,0.195004
652_Heat treatment/C,652,Heat treatment/C,45,13,,1046.44,1.0,1038.0,0.19084444682898793
193_Heat treatment/C,193,Heat treatment/C,63,13,,820.5,1.0,816.0,0.18722553553355123
361_Ni,361,Ni,112,4,,8.31320026397705,1.0,8.31,0.18181028246839193
630_Ni,630,Ni,38,4,,0.034799999408423904,1.0,0.01,0.17857464545530533
596_Heat treatment/C,596,Heat treatment/C,30,13,,1057.42,1.0,1050.0,0.1774711506852257
651_Ti,651,Ti,44,12,,0.0002,1.0,0.0,0.17586312
651_Si,651,Si,44,2,,0.01435,1.0,0.01,0.17586312
248_Al,248,Al,80,11,,0.030599999371916056,1.0,0.03,0.1758631115435044
260_Al,260,Al,88,11,,0.030599999371916056,1.0,0.03,0.1758631115435044
555_Nb,555,Nb,18,8,,0.012849999,1.0,0.01,0.17586304
620_Ni,620,Ni,36,4,,0.036499999575316903,1.0,0.01,0.17581407705969612
693_Si,693,Si,59,2,,0.01805,1.0,0.01,0.17541718
519_Nb,519,Nb,2,8,,0.01125,1.0,0.01,0.17471424
639_Al,639,Al,40,11,,0.04870000060647726,1.0,0.05,0.17172288789411486
557_Si,557,Si,19,2,,0.0115,1.0,0.01,0.16151458
290_Heat treatment/C,290,Heat treatment/C,97,13,,1040.74,1.0,1038.0,0.15971521965623042
555_Al,555,Al,18,11,,0.560499990452081,1.0,0.51,0.15825764751780488
652_Si,652,Si,45,2,,0.029749999,1.0,0.01,0.14922269
262_Al,262,Al,90,11,,0.030399999357759954,1.0,0.03,0.14285714618329529
261_Al,261,Al,89,11,,0.030399999357759954,1.0,0.03,0.14285714618329529
450_Heat treatment/C,450,Heat treatment/C,125,13,,928.38,1.0,927.0,0.14285714511369213
617_Ti,617,Ti,35,12,,0.00013333332,1.0,0.0,0.14285712
17_Nb,17,Nb,7,8,,0.010699999,1.0,0.01,0.14285691
455_Si,455,Si,126,2,,0.010099999,1.0,0.01,0.14285558
450_Si,450,Si,125,2,,0.010099999,1.0,0.01,0.14285558
690_Si,690,Si,58,2,,0.015499998,1.0,0.01,0.14247315
130_Si,130,Si,41,2,,0.0378,1.0,0.04,0.13813275
566_Ni,566,Ni,22,4,,15.573999934196472,1.0,15.3,0.13726222680968664
636_Ni,636,Ni,39,4,,0.02399999961256981,1.0,0.01,0.13654800593063873
238_Al,238,Al,78,11,,0.030299999341368674,1.0,0.03,0.13538810710756638
293_Al,293,Al,99,11,,0.03489999933168292,1.0,0.03,0.13481751467574973
332_Heat treatment/C,332,Heat treatment/C,108,13,,921.65,1.0,927.0,0.1345279862486001
555_Ti,555,Ti,18,12,,0.6283667,1.0,0.65,0.12861991
267_Al,267,Al,93,11,,0.03449999924749136,1.0,0.03,0.12515702448683894
605_Ni,605,Ni,32,4,,0.02269999960437417,1.0,0.01,0.12466741675138412
651_Heat treatment/C,651,Heat treatment/C,44,13,,1032.76,1.0,1038.0,0.12361026850091697
617_Si,617,Si,35,2,,0.025199998,1.0,0.01,0.12281064
263_Al,263,Al,91,11,,0.03439999924972653,1.0,0.03,0.12238096873727151
132_Ni,132,Ni,42,4,,9.743200158253313,1.0,10.02,0.11687147163141433
224_Ni,224,Ni,72,4,,0.20909999810159208,1.0,0.14,0.116674016877948
261_Heat treatment/C,261,Heat treatment/C,89,13,,1038.97,1.0,1038.0,0.11491641117603146
595_Nb,595,Nb,29,8,,0.010399998,1.0,0.01,0.11386773
829_Heat treatment/C,829,Heat treatment/C,105,13,,876.77,1.0,871.0,0.11269494137790698
823_Heat treatment/C,823,Heat treatment/C,103,13,,877.2,1.0,871.0,0.10877059041149582
249_Al,249,Al,81,11,,0.030399999376386405,1.0,0.03,0.10752067175514073
312_Heat treatment/C,312,Heat treatment/C,104,13,,927.72,1.0,927.0,0.10482048335801492
652_Ti,652,Ti,45,12,,1e-04,1.0,0.0,0.10050379
639_Ti,639,Ti,40,12,,1e-04,1.0,0.0,0.10050379
307_Heat treatment/C,307,Heat treatment/C,102,13,,927.03,1.0,927.0,0.10050378644044881
431_Heat treatment/C,431,Heat treatment/C,122,13,,927.69,1.0,927.0,0.10050378338658432
446_Heat treatment/C,446,Heat treatment/C,124,13,,927.69,1.0,927.0,0.10050378338658432
354_Heat treatment/C,354,Heat treatment/C,111,13,,927.69,1.0,927.0,0.10050378338658432
345_Heat treatment/C,345,Heat treatment/C,110,13,,927.69,1.0,927.0,0.10050378338658432
413_Heat treatment/C,413,Heat treatment/C,117,13,,927.69,1.0,927.0,0.10050378338658432
